label,companyName,companyAddress,phoneNumber,city,
제조업,"DAESUN VINA CO.,LTD","Lot CN5,1B, Dinh VU I.Z, Dong Hai 2, Hai An, Hai Phong",+842462860808,HAI PHONG,★★☆☆☆
제조업,Dong Yang Electronics Hai Phong,"Lô C5-3, khu công nghiệp Tràng Duệ, thuộc Khu kinh tế Đình Vũ - Cát Hải, Xã Hồng Phong, Huyện An Dương, Thành phố Hải Phòng, Việt Nam 회비 납부 일: 2023.09",,HAI PHONG,★★☆☆☆
제조업,DONG YANG VINA INDUSTRY COMPANY LIMITED,"Land lot CN1D, KCN DEEP C 2A , Dinh Vu - Cat Hai economic zone, Dong Hai 2, Hai An, Hai Phong",+84337437883,HAI PHONG,★★★☆☆
제조업,"DONG-A HWASUNG VINA CO.,LTD","Lot K4, Trang Due I.P, Le Loi, An Duong, Hai Phong",+842252299301,HAI PHONG,★★☆☆☆
제조업,DongJin Techwin,"Nhà xưởng E1, E2 ( thuộc lô E), khu CN7, Khu công nghiệp Tràng Duệ, Xã Hồng Phong, Huyện An Dương, Thành phố Hải Phòng, Việt Nam",,HAI PHONG,★★★☆☆
제조업,DONGKANG TECH VIETNAM,"Land Plot CN2C, DEEP C 2B Industrial Zone, Dinh Vu - Cat Hai Economic Zone, Dong Hai 2 Ward, Hai An District, Haiphong, Vietnam 회비 납부 일: 2021.05",,HAI PHONG,★★★★☆
제조업,DONGNAM PETRO VINA,"CN5.2N, Dinh Vu Industrial Zone, Dong Hai 2 Ward, Hai An District, Hai Phong 회비 납부 일: 2020.09 회비 납부일: 2020.09",+842258830633,HAI PHONG,★★★☆☆
제조업,DOOSAN VINA HAI PHONG,"Km 92 Highway No. 5, So Dau, Hong bang district, Hai phong City, Vietnam",+842253712705,HAI PHONG,★★☆☆☆
제조업,DUNAM CHEMISTRY VINA,"Factory J2, Lot Q2, Trang Due I.P, An Hoa, An Duong, Hai Phong",+842252201668,HAI PHONG,★★☆☆☆
제조업,Eager Kenner Hitech,"Nhà xưởng A2, Lô đất IN3-11*A, Khu đô thị, Công nghiệp và Dịch vụ VSIP Hải Phòng, thuộc Khu kinh tế Đình Vũ – Cát Hải, Xã Lập Lễ, Huyện Thuỷ Nguyên, Thành phố Hải Phòng, Việt Nam 회비 납부일: 01/05/2'+8424",,HAI PHONG,★★☆☆☆
제조업,"EDU PUZZLE CO.,LTD","kho A9 Tong kho Nong nghiep 1, Km 9 , An Hong, An Duong, Hai Phong 회비 납부 일: 2012.11",+842253534475,HAI PHONG,★★★☆☆
제조업,"FELIX METAL TECH CO., LTD","HAI PHONG Bac Hamlet, Luu Kiem commune, Thuy Nguyen District, Hai Phong 회비 납부 일: 2014.12 회비 납부일: 2023.04",+842253692194,HAI PHONG,★★☆☆☆
제조업,"HAEWON VINA Co.,Ltd",Deep C 2B Industrial Zone 회비 납부 일: 2023.05,,HAI PHONG,★★☆☆☆
제조업,HAI PHONG STEEL FLOWER CO. LTD,"Lô L3, Khu công nghiệp Tràng Duệ, thuộc Khu kinh tế Đình Vũ - Cát Hải, Xã Lê Lợi, Huyện An Dương, Thành phố Hải Phòng, Việt Nam",+842252299299,HAI PHONG,★★★☆☆
제조업,HANMI,"Nha xuong E4 (thuoc lo E), khu CN 7, KCN Trang D, Hong Phong, An Duong, Hai Phong",+842253597308,HAI PHONG,★★☆☆☆
제조업,"HANMIFLEXIBLE VINA CO.,LTD","Nhà xưởng E4 ( thuộc lô E ), khu CN7, Khu công nghiệp Tràng Duệ, Xã Hồng Phong, Huyện An Dương, Thành phố Hải Phòng, Việt Nam 회비 납부 일: 2023.05",+842253597308,HAI PHONG,★★★☆☆
제조업,HANSUNG P.T.C VINA LIMITED LIABILITY COMPANY,"Lot E, CN7, Trang Due I.P, Hong Phong, An Duong, Hai Phong",+842258832841,HAI PHONG,★★★★☆
제조업,"HBS TECH VINA Co.,Ltd","Factory H3, Lot L2, Trang Due I.P, a part of Dinh Vu - Cat Hai E.Z, Hong Phong, An Duong, Hai Phong",+84989907165,HAI PHONG,★★★☆☆
제조업,"HKTM VINA Co.,Ltd","1F, P2, LOT LG AND M, Trang Due I.P, Le Loi, An Duong, Hai Phong",+842258820700,HAI PHONG,★★☆☆☆
제조업,HSCOLOR LIMITED COMPANY,"Lot K3, Trang Due I.P, Hong Phong, An Duong, Hai Phong",+842256250001,HAI PHONG,★★☆☆☆
제조업,"INSUNG HIVINA Co.,Ltd","Lot A5, Trang Due I.P, Le Loi, An Duong, Hai Phong",+842258830936,HAI PHONG,★★☆☆☆
제조업,J&B DRIVE VINA LIMITED COMPANY,"Lot CN2, KCN Nam Cau Kien, Kien Bai, Thuy Nguyen, Hai Phong",+84936822928,HAI PHONG,★★★☆☆
제조업,"JCV CORP CO., LTD","Lot P-4, Trang Due Industrial Park, a part of Dinh Vu - Cat Hai Economic Zone, An Hoa Commune, An Duong District, Hai Phong City, Vietnam 회비 납부 일: 2020.03 회비 납부일: 2022.06",+842257109555,HAI PHONG,★★☆☆☆
제조업,"JD TECHWIN VINA Co.,Ltd","Lot CN2, Nam Cau Kien I.P, Kien Bai, Thuy Nguyen, Hai Phong",+84936990366,HAI PHONG,★★☆☆☆
제조업,JTS VINA COMPANY LIMITED,"Lot CN1-3, Non-tariff zone and KCN Nam Dinh Vu (Zone 1), Dinh Vu-Cat Hai economic zone, Dong Hai 2, Hai An, Hai Phong",+842253515525,HAI PHONG,★★★☆☆
제조업,KFS VINA,"Lô đất CN 1C, khu công nghiệp Deep C 2B thuộc khu kinh tế Đình Vũ - Cát Hải , Phường Đông Hải 2, Quận Hải An, Thành phố Hải Phòng, Việt Nam 회비 납부 일: 2023.06",+842252299550,HAI PHONG,★★☆☆☆
제조업,"KR EMS VIETNAM Co.,Ltd","Lo N4 KCN Trang Due, thuoc khu kinh te Dinh Vu, Hong Phong, An Duong, Hai Phong",+842252299910,HAI PHONG,★★★☆☆
제조업,KYUNGNAM CHEMICAL VINA,"Lo CN2, KCN Nam Cau Kien, Xa Kien Bai, Huyen Thuy Nguyen, Hai Phong",+842258841892,HAI PHONG,★★★★☆
제조업,LKT VINA,"Thôn Đại Hoàng 1, Xã Tân Dân, Huyện An Lão, Thành phố Hải Phòng, Việt Nam 회비 납부 일: 2021.04 회비 납부일: 2023.05",+842258830094,HAI PHONG,★★★☆☆
제조업,LS METAL VINA,"Land lot CN1H, KCN DEEPC 2B, Dinh Vu – Cat Hai Economic Zone, Dong Hai 2, Hai An, Hai Phong",+842252299408,HAI PHONG,★★☆☆☆
제조업,LS VINA CABLE&SYSTEM,"South Binh Bridge, So Dau Ward, Hong Bang District, Hai Phong City, Viet Nam",+842253540330,HAI PHONG,★★☆☆☆
제조업,MICHANG VIETNAM,"Land Plot CN 1E, Eeep C 2A, I.Z, Dinh Vu Cat Hai Economic Zone, Dong Hai 2, Hai An, Hai Phong 회비 납부 일: 2020.09 회비 납부일: 2020.09",,HAI PHONG,★★☆☆☆
제조업,MIRAE VINA MACHINE ELECTRONIC LIMITED COMPANY,"Factory 2nd floor, Lot CN11, kcn Nam Cau Kien, Kien Bai, Thuy Nguyen, Hai Phong",+84968873265,HAI PHONG,★★★☆☆
제조업,MK TECH VINA COMPANY LIMITED,"Number LK1-31 Hoang Huy Pruska Town, Vinh Khe, An Dong, An Duong, Hai Phong",+842253515525,HAI PHONG,★★☆☆☆
제조업,NAMYANG NEXMO VIETNAM,"Synthetic assembly plant, Vinfast automobile production complex, Dinh Vu Cat Hai economic zone, Cat Hai island, Cat Hai, Hai Phong",+84314701721,HAI PHONG,★★☆☆☆
제조업,NC TECH VINA COMPANY LIMITED,"Part of Factory 3, Lot I-1, KCN Trang Due, Dinh Vu - Cat Hai Economic Zone, Hong Phong, An Duong, Hai Phong",+84966642608,HAI PHONG,★★★☆☆
제조업,PANTRA VINA,"Lo CN1A, DEEP C 2B, KCN Nam Dinh Vu (khu II), Dong Hai 2, Hai An, Hai Phong",+842258830060,HAI PHONG,★★☆☆☆
제조업,PHC VIET NAM COMPANY LIMITED,"Land lot CN1B, KCN Deep-C2A, Dinh Vu - Cat Hai economic zone, Dong Hai 2, Hai An, Hai Phong",+842253836169,HAI PHONG,★★★☆☆
제조업,Sem Diamond,"Lot CN1E, Deep C 2B Industrial Park belongs to Dinh Vu - Cat Hai Economic Zone, Dong Hai 2 Ward, Hai An District 회비 납부 일: 2022.01",+84986027578,HAI PHONG,★★★★☆
제조업,SEM MICRO COMPANY LIMITED,"Land lot CN 1F and CN 1G KCN DEEP C 2B, Dinh Vu – Cat Hai Economic Zone, Dong Hai 2, Hai An, Hai Phong",+842252299278,HAI PHONG,★★★☆☆
제조업,SEYOUNG VIETNAM,loy cn7.1A NAM DINH VU INDUSTRIAL PARK(ZONE 2) 회비 납부 일: 28/02/2025 회비 납부일: 28/02/2025,+84335873578,HAI PHONG,★★☆☆☆
제조업,"SHIN YONG VIETNAM CO.,LTD","Lot CN4, Nam Cau Kien I.Z, Kien Bai, Thuy Nguyen, Hai Phong",+842253645488,HAI PHONG,★★☆☆☆
제조업,SKYCROSS VINA COMPANY LIMITED,"Land lot CN4.3A, KCN Dinh Vu, Dong Hai 2, Hai An, Hai Phong",+842258830341,HAI PHONG,★★☆☆☆
제조업,SM TECH VINA ENGINEERING COMPANY LIMITED,"Lot N1-7, Trang Due industrial park, in Dinh Vu-Cat Hai economic zone, An Hoa commune, An Duong district, Hai Phong",+842252299709,HAI PHONG,★★★☆☆
제조업,"SUNG WOO TECH VINA CO.,LTD","Land F3-3, Trang Due I.Z, Hong Phong, An Duong, Hai Phong",+84225883058,HAI PHONG,★★☆☆☆
제조업,"TAESUNG ENGINEERING VINA CO.,LTD","Lot N1-3 & N2-2, Trang Due I.P, Dinh Vu - Cat Hai, Hong Phong, An Duong, Hai Phong",+842253597966,HAI PHONG,★★☆☆☆
제조업,TOP RUN FAMILY,"C5-3, Trang Due I.P, Hong Phong, An Duong, Hai Phong",,HAI PHONG,★★★☆☆
제조업,VIET NAM BH INC COMPANY LIMITED,"No. 110 Le Duan, Quan Tru, Kien An, Hai Phong",+842253790186,HAI PHONG,★★☆☆☆
제조업,VIETNAM STEEL PIPE(Vinapipe),"Km9, P.Quán Toan, Q.Hồng Bàng, TP.Hải Phòng, Việt Nam",+842253850116,HAI PHONG,★★★☆☆
제조업,VSC-POSCO STEEL Corp,"Km 9, Quan Toan, Hong Bang, Hai Phong",+842253850124,HAI PHONG,★★★★☆
제조업,WOOSUNG ELECTRONICS VIETNAM,"Trang Due Industrial zone, Hai Phong",,HAI PHONG,★★★☆☆
제조업,"YESUN TECH VIETNAM Co.,Ltd","Factory 2, Lot I-1, Trang Due I.P, in Dinh Vu - Cat Hai EZ, Hong Phong, An Duong, Hai Phong",+842252299901,HAI PHONG,★★☆☆☆
제조업,YM TECH VINA COMPANY LIMITED,"No. 169, 208, An Dong, An Duong, Hai Phong",+842258830263,HAI PHONG,★★☆☆☆
제조업,YMP plus,"YMP plus, Khudat CN1C, khu cong ngniep Deep C 2A, Khu kinh te Dinh Vu-Cat hai,P. Dong hai 2, Q. Hai An, TP Hai Phong,Viet Nam 회비 납부 일: 2022.01",+842253978222,HAI PHONG,★★☆☆☆
제조업,YNC,"11th Floor Zen Tower, 12 Khuat Duy Tien, Thanh Xuan Trung, Thanh Xuan, Hanoi 회비 납부 일: 17/02/2025 회비 납부일: 17/02/2025",,HAI PHONG,★★★☆☆
제조업,YTG VINA,"CN4.3A, Dinh Vu I.Z, Dong Hai 2, Hai An, Hai Phong",+842258831163,HAI PHONG,★★☆☆☆
제조업,"Z-TON VINA Co.,Ltd","Lot D, Nomura I.Z, Hai Phong",+842253618643,HAI PHONG,★★☆☆☆
제조업,ILJIN DIAMOND VINA COMPANY LIMITED,"Lô CN03, Khu công nghiệp Đồng Văn IV, Xã Đại Cương, Huyện Kim Bảng, Tỉnh Hà Nam, Việt Nam 회비 납부일: 2023.05",,HA NAM ,★★★☆☆
제조업,BONACON VINA,"QUANG MAINH, CHI DONG, ME LINH, HA NOI 회비 납부 일: 2017.02",+84349274404,HA NOI,★★☆☆☆
제조업,KENNAMETAL VIETNAM LLC,"Lot CN1-2B-2, Hi-tech Industrial Zone 1, Hoa Lac Hi-Tech Park, Ha Bang Commune, Thach That District, Hanoi, Vietnam 회비 납부 일: 2021년 회비 납부일: 2022.11",+842433661881,HA NOI,★★★☆☆
제조업,NS BLUESCOPE VIETNAM,"9th Floor, Vincom Center, 72 Le Thanh Ton, Dist.1, HO CHI MINH 회비 납부 일: 2021.06 회비 납부일: 2022.07",+84367990320,HO CHI MINH,★★★★☆
제조업,Ecolab,"Unit 8.2B, 8FL, Etwon 2 Building, 364 Cong Hoa Street, Tan Binh District 회비 납부 일: 2021.12",+842835000000,HO CHI MINH,★★★☆☆
제조업,"Works Corporation.,LTD.",경기도 시흥시 범안로266번길44(계수동) 회비 납부 일: 12/03/2'+8424 회비 납부일: 12/03/2'+8424,+841047198254,HO CHI MINH,★★☆☆☆
제조업,"CAP GLOBAL CO., LTD","Luong Som I.P, Hoa Son, Luong Son, Hoa Binh",+842183906079,HOA BINH,★★☆☆☆
제조업,"Ah Tae ENG Co.,Ltd",Xã Dân Tiến - Huyện Khoái Châu Tỉnh Hưng Yên - Việt Nam 회비 납부 일: 2016.03 회비 납부일: 2023.04,+842213580128,HUNG YEN,★★☆☆☆
제조업,ALUKO HYUNDAI ALUMINUM VINA,"B2 Road, B Section, Pho Noi A Industrial Park, Lac Hong Commune, Van Lam District, Hung Yen Province, Vietnam BRANCH: LOT CN6, 1,3, DIEM THUY INDUSTRIAL ZONE, HONG TIEN COMMUNE, PHO YEN DISTRICT, THAI NGUYEN PROVINCE, VIET NAM 회비 납부 일: 2022.05 회비 납부일: 27/03/2'+8424",+842213967770,HUNG YEN,★★★☆☆
제조업,CR INTERNATIONAL ANH QUANG,"Phung Chi Kien, My Hao, Hung Yen",+842213947208,HUNG YEN,★★☆☆☆
제조업,DORCO VINA HUNG YEN,"Road B3, Section B, Pho Noi A I.P, Minh Hai, Van Lan, Hung Yen 회비 납부 일: 2012.10 회비 납부일: 27/03/2'+8424",+842213587556,HUNG YEN,★★☆☆☆
제조업,"E-TOPS HIGH TECH CO.,LTD","Tan Quang I.Z, Van Lam, Hung Yen 회비 납부 일: 2014.05",+842213791688,HUNG YEN,★★★☆☆
제조업,"EYE CAP VINA CO., LTD.","Lo CN4.6, khu cong nghiep sach, Xa Xuan Truc, Huyen An Thi, Tinh Hung Yen, Viet Nam 회비 납부 일: 2022.11 회비 납부일: 2'+8424.01",+8423338307,HUNG YEN,★★☆☆☆
제조업,"JANG JUNG VINA Co.,Ltd","Street D4, Park D, Pho Noi A I.P, Yen My. Hung Yen",+842213587441,HUNG YEN,★★★☆☆
제조업,JEIL PETRO,"No.155, Pho Noi, Yen My, Hung Yen 회비 납부 일: 2015.11",+842213941477,HUNG YEN,★★★★☆
제조업,"KOKWANG INDUSTRY VIETNAM Co.,Ltd","D1 road, Yen My 2 I.P, Yen My, Yen My, Hung Yen 회비 납부 일: 2020.05 회비 납부일: 2020.05",+842216533388,HUNG YEN,★★★☆☆
제조업,"MING SHIN (Viet Nam) Co.,Ltd","Load D1, Yen My II Industrial Park, Yen My Distric, Hung Yen 회비 납부 일: 2022.05",+842212479198,HUNG YEN,★★☆☆☆
제조업,"MS COSMO CO.,LTD.","Ngoc Lich Village, Trung Trac Ward, Van Lam District, Hung Yen Province 회비 납부 일: 2012.09 회비 납부일: 2023.04",+842213997698,HUNG YEN,★★☆☆☆
제조업,"NEXTPLUS VINA CO.,LTD","Ngoc Lang, Ngoc Lam, My Hao, Hung Yen",+842213949900,HUNG YEN,★★☆☆☆
제조업,PURITECH,"Vinh Khuc, Van Giang, Hung Yen",,HUNG YEN,★★★☆☆
제조업,SHIN YONG,"Trung Trac, Van Lam, Hung Yen",+842213997867,HUNG YEN,★★☆☆☆
제조업,"SHINEI CORONA VIETNAM Co.,Ltd","Plot C4 Thang Long I.P II, Yen My, Hung Yen",+842213589155,HUNG YEN,★★☆☆☆
제조업,"SINHEUNG TECH CO,. LTD","Phan Boi hamlet, Di Su, My Hao, Hung Yen 회비 납부 일: 2021.05 회비 납부일: 2023.04",+842213900320,HUNG YEN,★★★☆☆
제조업,SNS VIETNAM,"Trung Trac, Van Lam, Hung Yen",+842203898889,HUNG YEN,★★☆☆☆
제조업,SUNKANG,"D3, Block D, Pho Noi A I.Z, Lac Hong, Van Lam, Hu Hun, Hung Yen",+842213767605,HUNG YEN,★★★☆☆
제조업,TAEYANG VINA,"206 Road, Pho Noi A I.Z, Trung Trac, Van Lam, Hung Yen 회비 납부 일: 2021년 회비 납부일: 2023.11",+842213980290,HUNG YEN,★★★★☆
제조업,"UNI-PACK VIETNAM CO.,LTD","Group6, Dong Khuc, Vinh Khuc, Van Giang, Hung Yen, Vietnam 회비 납부 일: 2020.07 회비 납부일: 2022.05",+842216552345,HUNG YEN,★★★☆☆
제조업,Viet Hung Packaging,Da Nang 회비 납부 일: 2022.05,+842213987668,HUNG YEN,★★☆☆☆
제조업,VINA PIONEER INDUSTRIAL,"Road D4, Lot D, Pho Noi A I.P, Yen My, Hung Yen",+842213967190,HUNG YEN,★★☆☆☆
제조업,"WOLSUNG HA NOI CO., LTD","Thon Ngoc Loan, Xa Tan Quang, Huyen Van Lam, Tinh Hung Yen, Vietnam 회비 납부 일: 2019.06 회비 납부일: 2023.04",+842213791691,HUNG YEN,★★☆☆☆
제조업,YOUNG SUNG VINA,"Lam Son ward, Hung Yen",+842213556388,HUNG YEN,★★★☆☆
제조업,YURA COPORATION VINA,"Thôn Mộc Ty, Xã Trưng Trắc, Huyện Văn Lâm, Hưng Yên 회비 납부 일: 2018.10 회비 납부일: 2022.05",+842213997555,HUNG YEN,★★☆☆☆
제조업,Dae Yeon K.C,"Đồng Hải, An Hưng, An Dương, Hải Phòng 회비 납부 일: 2018.10 회비 납부일: 2022.05",,HUNG YEN ,★★☆☆☆
제조업,DAEHAN ELECTRICS,"Thôn Mộc Ty, Xã Trưng Trắc, Huyện Văn Lâm, Hưng Yên 회비 납부 일: 2019.10 회비 납부일: 2023.04",+842213997556,HUNG YEN ,★★★☆☆
제조업,"DAISIN VINA CO., LTD","So Dong Village, Long Hung Commune, Van Giang District, Hung Yen Province, Vietnam 회비 납부 일: 2021.05 회비 납부일: 2023.04",,HUNG YEN ,★★☆☆☆
제조업,"DEOKBU INTERNATIONAL CO.,LTD.","Bach Sam, My Hao, Hung Yen 회비 납부 일: 2021년 회비 납부일: 2021.09",+842213949814,HUNG YEN ,★★★☆☆
제조업,HYUNG JOO VINA,"Doi 6, Thon Dong Khuc, Xa Vinh Khuc, Huyen Van Giang, Tinh Hung Yen, Viet Nam 회비 납부 일: 2021.05",+842213900033,HUNG YEN ,★★★★☆
제조업,KiSung Tech Co.Ltd,"Road B3, Section B, Pho Noi A - IZ, Van Lam District, Hung Yen Province, Vietnam 회비 납부 일: 2018.10 회비 납부일: 2023.04",+842213587323,HUNG YEN ,★★★☆☆
제조업,KOPAC JSC,"Đường C2, Khu C, KCN Phố Nối A, Xã Lạc Hồng, Văn Lâm, Hưng Yên 회비 납부 일: 2017.03 회비 납부일: 2022.05",+842213757675,HUNG YEN ,★★☆☆☆
제조업,KWANGJIN VIETNAM,"Ngoc Lam, My Hao, Hung Yen 회비 납부 일: 2013.06 회비 납부일: 2023.04",+842213949827,HUNG YEN ,★★☆☆☆
제조업,"NGAN HA CO.,LTD",Hung Yen성 Hung Yen시 Yen My동 Ngoc Long 회비 납부 일: 2018.10 회비 납부일: 2022.05,+842213997570,HUNG YEN ,★★☆☆☆
제조업,"PIONEER PLASTIC INDUSTRIAL CO., LTD","Road C2, Pho Noi A Industrial Park, Lac Hong Commune Van Lam Dist, Hung Yen Prov. Vietnam 회비 납부일: 2022.05",+842213980013,HUNG YEN ,★★★☆☆
제조업,SINHAN YONG METAL,"No23, Dinh Dien Road, Lam Son Ward, Hung Yen Province 회비 납부 일: 2021.05",+843212516526,HUNG YEN ,★★☆☆☆
제조업,toim vina,"An Lac Village, Trung Trac, Van Lam, Hung Yen 회비 납부 일: 2022.05",,HUNG YEN ,★★☆☆☆
제조업,WORLD MOLD TECH,"Duong B2, Khu B, Khu Cong Nghiep Pho Noi A, Huyen Van Lam, Tinh Hung Yen 회비 납부 일: 2020.11 회비 납부일: 2022.05",+842213967782,HUNG YEN ,★★★☆☆
제조업,Yusung Electronics Vina Company Limited,"Lot CN4-P2, Yen My Industrial Park, Tan Lap Commune, Yen My District, Hung Yen Province, Vietnam 회비 납부 일: 2020.05 회비 납부일: 2022.05",+84868352223,HUNG YEN,★★☆☆☆
제조업,"MBI Co.,Ltd",충청북도 청주시 서원구 사직대로 140 현대코아BD B1,+842432749701,KOREA,★★★☆☆
제조업,"OIL KOREA VIETNAM CO.,LTD","Long Hau I.P Hamlet 2, Long Hau, Can Giuoc, Long An 회비 납부 일: 2016.06",+842838735045,LONG AN,★★★★☆
제조업,GARAM SPORTS,"Lo S8 KCN Hoa Xa, Thanh Pho, Nam Dinh",+842283671956,NAM DINH,★★★☆☆
제조업,"PIM VINA Co., LTD","Lot E, My trung industrial zone, Mỹ Lộc, Nam Định 회비 납부 일: 2020.05 회비 납부일: 12/08/2'+8424",+842283648886,NAM DINH,★★☆☆☆
제조업,SHINHWA TNS,"To 12, TT Xuan Trung, Xuan Trung, Nam Dinh",+842283835003,NAM DINH,★★☆☆☆
제조업,TRITON,"Lo S8 KCN Hoa Xa, Nam dinh",+842283671956,NAM DINH,★★☆☆☆
제조업,DAEJINSUN VINA,"Lo CN10, CCN Gia Phu, Xa Gia Phu, Huyen Gia Vien, Ninh Binh 회비 납부 일: 2023.5",+842293833123,NINH BINH,★★★☆☆
제조업,DGMV,"Lo Cn13, Cum cong nghiep Gia Van , xa Gia Van, huyen Gia Vien, tinh Ninh, Viet Nam",+842293658558,NINH BINH,★★☆☆☆
제조업,GORYO VIET NAM,"Gia Van I.Z, Gia Vien, Ninh Binh",+842293658111,NINH BINH,★★☆☆☆
제조업,"MASTER VINA Co.,Ltd",& Care Assistanc 회비 납부 일: 2013.09,+84306260028,NINH BINH,★★★☆☆
제조업,POLY TECH VINA,"Lô CN10, Cụm công nghiệp Gia Vân, Xã Gia Vân, Huyện Gia Viễn, Tỉnh Ninh Bình, Việt Nam",+842293658500,NINH BINH,★★☆☆☆
제조업,SEJUNG VIET NAM,"Lo CN4, Cum CN Cau Yen, Ninh Phong, Ninh Binh",+842293686882,NINH BINH,★★★☆☆
제조업,"SM ADM21 VINA CO.,LTD","C5 Plot, Khanh Phu Industrial Zone, Yen Khanh District, Ninh Binh, Viet Nam 회비 납부 일: 2020.08 회비 납부일: 2021.09",+84229762805,NINH BINH,★★★★☆
제조업,YU JUNG YUNG NUNG JO HAP,"Nam Son, Tam Diep, Ninh Binh",+842296278276,NINH BINH,★★★☆☆
제조업,ARP VINA COMPANY LIMITED,"Tan, Cau Giay, Hano",+84988524576,PHU THO,★★☆☆☆
제조업,BAEK IL VINA COMPANY LIMITED,"Lot No. 7, KCN Phu Gia, Phu Nham, Phu Ninh, Phu Tho",+842102200001,PHU THO,★★☆☆☆
제조업,BO-ON GLOVES VIET NAM COMPANY LIMITED,"Nguyet Cu, Nong Trang, Viet Tri, Phu Tho",+842103789898,PHU THO,★★☆☆☆
제조업,BOK EUM TARP VINA COMPANY LIMITED,"Lot 10, KCN Nam Thanh Ba , Do Son, Thanh Ba, Phu Tho",+84352103422,PHU THO,★★★☆☆
제조업,COSMO DEVELOPMENT COMPANY LIMITED,"KCN Cam Khe, Yen Tap, Cam Khe, Phu Tho",+842438580435,PHU THO,★★☆☆☆
제조업,"DAE YANG VINA Co.,Ltd","Lot 4, Thuy Van I.Z, Viet Tri, Phu Tho",+842103991818,PHU THO,★★☆☆☆
제조업,"DAON VIETNAM CO., LTD","KCN Dong Lang, Phu Ninh, Phu Ninh, Phu Tho",+842103860227,PHU THO,★★★☆☆
제조업,DBSR VINA LIMITED COMPANY,"Lot CN10, KCN Thanh Minh, Thanh Minh, Phu Tho",+842106575628,PHU THO,★★☆☆☆
제조업,"DK INTERNATIONAL Co.,Ltd","Lot CN 11, Tu Da - An Dao I.C, Binh Phu, Phu Ninh, Phu Tho",,PHU THO,★★★☆☆
제조업,DONGKUK VIET NAM,"No,10, Thuy Van Industrial Zone Viet Tri City, Phu Tho Pro., Vietnam 회비 납부 일: 2022.03",+842103953901,PHU THO,★★★★☆
제조업,"DOOSAN WOOD Co.,Ltd","Dong Lang I.P, Phu Ninh, Phu Tho",+842103860229,PHU THO,★★★☆☆
제조업,ELIM VIET LIMITED COMPANY,"Lot CN22, KCN Tu Da - An Dao, Binh Phu, Phu Ninh, Phu Tho",+842103688113,PHU THO,★★☆☆☆
제조업,"FLECON VIET NAM Co.,Ltd","Lot No. B6, Thuy Van I.P, Viet Tri, Phu Tho",+842106250446,PHU THO,★★☆☆☆
제조업,"HAN VIET COLORCOM CO.,LTD","Lô Số 4, Khu Công nghiệp Thụy Vân, Xã Thụy Vân, Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam 회비 납부 일: 2023.04",,PHU THO,★★☆☆☆
제조업,"HAN VIET RUBBER ROLL CO.,LTD","Lot 2, Thuy Van I.P, Thuy Van, Viet Tri, Phu Tho",+842103859341,PHU THO,★★★☆☆
제조업,INTROTOP COMPANY LIMITED,"CN7, CN8, CN9, KCN Yen Lap town, Yen Lap, Phu Tho",+84962760129,PHU THO,★★☆☆☆
제조업,JAEWOO VINA COMPANY LIMITED,"Lot B8, KCN Thuy Van, Thuy Van, Viet Tri, Phu Tho",+842103828858,PHU THO,★★☆☆☆
제조업,"JAO VI COMPANY., LIMITED.","Lot CN 15, KCN Tu Da - An Dao, Binh Phu, Phu Ninh, Phu Tho",+842103770899,PHU THO,★★★☆☆
제조업,"JEIL PHU THO CO.,LTD","Lot 4, Thuy Van I.Z, Viet Tri, Phu Tho",+842103955815,PHU THO,★★☆☆☆
제조업,"JINSUNG VINA CO.,LTD","Dong Lang I.C, Phu Ninh, Phu Ninh, Phu Tho",+842103860234,PHU THO,★★★☆☆
제조업,"KIDO SPORTS VINA Co.,Ltd","Lot CN 06 Phu Ha I.P, Ha Thach, Phu Tho, Phu Tho",+842103711789,PHU THO,★★★★☆
제조업,"KPC Co.,Ltd","Dong Lang I.P, Phu Ninh, Phu Tho",,PHU THO,★★★☆☆
제조업,KSA POLYMER HA NOI JSC,"B3 Thuy Van IZ, Viet Tri, Phu Tho 회비 납부 일: 2015.05 회비 납부일: 2022.03",+842103857811,PHU THO,★★☆☆☆
제조업,KYOUNG WON HM VIETNAM COMPANY LIMITED,"Lot B6, KCN Thuy Van, Thuy Van, Viet Tri, Phu Tho",+849735985590,PHU THO,★★☆☆☆
제조업,MIRAE SOONGWON VINA COMPANY LIMITED,"KCN Yen Lap Town, Yen Lap, Yen Lap, Phu Tho",+842103621968,PHU THO,★★☆☆☆
제조업,"NAM KANG PHU THO Co.,Ltd","Lot 4, Thuy Van I.P, Thuy Van, Viet Tri, Phu Tho",+842103955815,PHU THO,★★★☆☆
제조업,REFINE,"Lot B4, Thuy Van I.Z, Viet Tri, Phu Tho 회비 납부일: 2023.04",+842102240994,PHU THO,★★☆☆☆
제조업,SAINT VINA,"Lien Minh Zone, Minh Phuong, Viet Tri, Phu Tho",+842103956160,PHU THO,★★☆☆☆
제조업,SAMHWA VIET NAM COMPANY LIMITED,"Lot CN07, KCN Cam Khe, Cam Khe, Phu Tho",+842103889588,PHU THO,★★★☆☆
제조업,SUNGWOON INTERNATIONAL,"Dong Lang I.Z, Phu Ninh, Phu Tho",+842103970935,PHU THO,★★☆☆☆
